"","X","temperature","lower","rain","month","yr"
"695",695,6.5,-2.5,0,11,1988
"696",696,4,-1,0,11,1988
"697",697,5.5,-4,0,11,1988
"698",698,6.5,-3.3,0.5,11,1988
"699",699,11.5,6.3,0.4,11,1988
"700",700,12,6.8,9.8,11,1988
"701",701,12,0,0,12,1988
"702",702,7,2,0,12,1988
"703",703,3.3,-1,1,12,1988
"704",704,9.5,2.8,7.5,12,1988
"705",705,9,5.8,0.6,12,1988
"706",706,7,3.5,0.3,12,1988
"707",707,6.8,0.5,0,12,1988
"708",708,6.8,1.5,0,12,1988
"709",709,10.3,6.5,0,12,1988
"710",710,13,7.5,0,12,1988
"711",711,12,8.5,0,12,1988
"712",712,10.8,7.3,0.4,12,1988
"713",713,9.5,2.3,0,12,1988
"714",714,10,5.8,0,12,1988
"715",715,8.8,6,0,12,1988
"716",716,8.8,5.5,0,12,1988
"717",717,8.8,1.3,0.1,12,1988
"718",718,6.8,2.5,0,12,1988
"719",719,11.8,5.5,0,12,1988
"720",720,12,2.3,0,12,1988
"721",721,10,4.5,0,12,1988
"722",722,11.5,9.3,0,12,1988
"723",723,11.5,9.8,0,12,1988
"724",724,12.8,8.8,0,12,1988
"725",725,13,8,0,12,1988
"726",726,11.5,9.8,0,12,1988
"727",727,13.3,6.3,1.8,12,1988
"728",728,11.8,7,0.8,12,1988
"729",729,12,5.5,0,12,1988
"730",730,8,3.8,0,12,1988
"731",731,8,4.3,0,12,1988
"732",732,9.3,5.3,0,1,1989
"733",733,7.5,5,0,1,1989
"734",734,7.5,1.3,0,1,1989
"735",735,9,4.3,1.2,1,1989
"736",736,10,1.5,0.3,1,1989
"737",737,10.8,3.3,4,1,1989
"738",738,9.5,5,0,1,1989
"739",739,11,7.5,0,1,1989
"740",740,9.8,8.5,0.1,1,1989
"741",741,10.5,3.8,0.5,1,1989
"742",742,6.8,-3.3,0,1,1989
"743",743,9.5,0.5,0.4,1,1989
"744",744,9,-1.3,4.7,1,1989
"745",745,12,5,5.2,1,1989
"746",746,9,5,0,1,1989
"747",747,10.5,7.8,0,1,1989
"748",748,9.8,7.3,2,1,1989
"749",749,9.5,3.8,0.6,1,1989
"750",750,6,-4.5,0,1,1989
"751",751,2.3,-3,0,1,1989
"752",752,7.9,1.8,4.4,1,1989
"753",753,8.8,0.5,3.1,1,1989
"754",754,8.3,0.8,0,1,1989
"755",755,11,6.3,0,1,1989
"756",756,7.5,2.3,0,1,1989
"757",757,4.9,2,0,1,1989
"758",758,9.8,4.8,0,1,1989
"759",759,11,7,0,1,1989
"760",760,9.5,-3.5,3.5,1,1989
"761",761,7.3,-2.5,0.1,1,1989
"762",762,8.8,2.3,0,1,1989
"763",763,7.3,0.5,0,2,1989
"764",764,3.8,-3.8,0,2,1989
"765",765,5.5,-1.5,0,2,1989
"766",766,10,2,0.1,2,1989
"767",767,11.3,8.3,0.8,2,1989
"768",768,11.8,9,0,2,1989
"769",769,14.3,8.3,0,2,1989
"770",770,11.3,2.8,0,2,1989
"771",771,11.8,0.3,0,2,1989
"772",772,11,4,0,2,1989
"773",773,8.5,-4,0.1,2,1989
"774",774,10.8,2,0.4,2,1989
"775",775,10.5,0.3,0,2,1989
"776",776,10.3,3.8,1.6,2,1989
"777",777,9.3,5.5,0,2,1989
"778",778,11,1,2.1,2,1989
"779",779,6.5,-2.2,7.1,2,1989
"780",780,12,4,6.5,2,1989
"781",781,12.8,10.3,0.9,2,1989
"782",782,12.3,5,1.3,2,1989
"783",783,9.3,-1.3,0,2,1989
"784",784,10,2.5,0.9,2,1989
"785",785,8.5,-0.3,4.2,2,1989
"786",786,8,3,4.8,2,1989
"787",787,4.8,0.5,6.7,2,1989
"788",788,5.5,0.5,10.8,2,1989
"789",789,8.3,1,5.5,2,1989
"790",790,9,0.5,0.7,2,1989
"791",791,8.8,3.8,0,3,1989
"792",792,9,2.3,2.4,3,1989
"793",793,11.8,5.5,14.1,3,1989
"794",794,10,3.5,0.5,3,1989
"795",795,12.3,8.8,1,3,1989
"796",796,14.5,7.5,0,3,1989
"797",797,16.8,6.8,1.1,3,1989
"798",798,8.8,-0.5,0,3,1989
"799",799,9.6,5.6,0.6,3,1989
"800",800,10.8,8.8,1.1,3,1989
"801",801,11.5,7,2.5,3,1989
"802",802,10.8,-0.5,0,3,1989
"803",803,9.8,5.5,0.6,3,1989
"804",804,10.8,4.3,0,3,1989
"805",805,10.5,5.8,8.4,3,1989
"806",806,12,3.8,7.2,3,1989
"807",807,6,2.3,11.2,3,1989
"808",808,8.3,-5,0,3,1989
"809",809,10.5,2.8,1.6,3,1989
"810",810,12,4.3,3.7,3,1989
"811",811,10.5,0.8,12.6,3,1989
"812",812,11.5,4.8,1.8,3,1989
"813",813,12.8,0.8,1.1,3,1989
"814",814,11.3,5.8,0.8,3,1989
"815",815,13.5,2.5,0.2,3,1989
"816",816,11,6.5,0,3,1989
"817",817,16.5,5.8,0,3,1989
"818",818,18.5,9,0,3,1989
"819",819,17.5,7.3,0,3,1989
"820",820,14.5,5,0,3,1989
"821",821,17.3,2.3,0,3,1989
"822",822,18.8,5.8,0,4,1989
"823",823,14.3,7.3,3,4,1989
"824",824,12.3,3.3,1.9,4,1989
"825",825,8.3,1.3,0,4,1989
"826",826,6.5,0.5,10.6,4,1989
"827",827,2.8,0.3,13,4,1989
"828",828,8.5,2.3,2,4,1989
"829",829,11,0.5,0.6,4,1989
"830",830,12,-2,0,4,1989
"831",831,14,8.3,0.8,4,1989
"832",832,13,6.3,2.7,4,1989
"833",833,12.5,3.8,12.8,4,1989
"834",834,13.4,4.5,1.4,4,1989
"835",835,13,3.5,0,4,1989
"836",836,12.8,-0.5,0,4,1989
"837",837,13.8,8.5,0,4,1989
"838",838,11.3,6.3,3.6,4,1989
"839",839,8,-1.5,0.4,4,1989
"840",840,12.3,0.8,0,4,1989
"841",841,11,6.5,0,4,1989
"842",842,10.3,2,0.8,4,1989
"843",843,11,2.3,0.3,4,1989
"844",844,11.5,5.8,0,4,1989
"845",845,13,3.5,0,4,1989
"846",846,6,0.5,10.3,4,1989
"847",847,7.5,-1.3,1.4,4,1989
"848",848,10.3,4,6,4,1989
"849",849,10.5,0.5,1.6,4,1989
"850",850,13.1,5.8,1,4,1989
"851",851,10,5,0.2,4,1989
"852",852,14,9,0.5,5,1989
"853",853,16,9.5,0,5,1989
"854",854,19.8,5,0,5,1989
"855",855,23,8,0,5,1989
"856",856,24,6,0,5,1989
"857",857,25,9,0,5,1989
"858",858,17.5,1.8,0,5,1989
"859",859,19.3,3.3,0,5,1989
"860",860,22,4,0,5,1989
"861",861,19,4.3,0,5,1989
"862",862,17,9,0,5,1989
"863",863,16,6,0.6,5,1989
"864",864,13.3,6,2,5,1989
"865",865,15,8,0.1,5,1989
"866",866,16.8,6,0,5,1989
"867",867,19.8,8,0,5,1989
"868",868,19.5,7.5,0,5,1989
"869",869,21.5,8,0,5,1989
"870",870,24,8.5,0,5,1989
"871",871,24.3,9.5,0,5,1989
"872",872,24.7,11.5,0,5,1989
"873",873,26,12.8,0.9,5,1989
"874",874,25.3,12,0,5,1989
"875",875,28,14.8,0,5,1989
"876",876,26.5,12.3,16.5,5,1989
"877",877,18.8,9.8,0,5,1989
"878",878,19.3,5.8,0,5,1989
"879",879,19,5,0,5,1989
"880",880,21,9.3,0,5,1989
"881",881,20.8,9,0,5,1989
"882",882,16.3,-0.3,0,5,1989
"883",883,14.8,6.8,0.1,6,1989
"884",884,14,3,3.8,6,1989
"885",885,15,2.5,0,6,1989
"886",886,14.8,2.5,0,6,1989
"887",887,15.8,1.8,0,6,1989
"888",888,16.5,8.8,1.9,6,1989
"889",889,11.5,9,2.9,6,1989
"890",890,15.5,4.5,3.5,6,1989
"891",891,15,7.5,1.6,6,1989
"892",892,18.3,9,0.3,6,1989
"893",893,20,7.8,0,6,1989
"894",894,24.5,15.5,0,6,1989
"895",895,27.3,13.5,0,6,1989
"896",896,26.8,12.8,0,6,1989
"897",897,26,14.5,0,6,1989
"898",898,27,10.3,0,6,1989
"899",899,26.8,9.5,0,6,1989
"900",900,27.5,8.3,0,6,1989
"901",901,27.3,11.3,0,6,1989
"902",902,29.3,11,0,6,1989
"903",903,29.5,13,0,6,1989
"904",904,22.5,12.8,0,6,1989
"905",905,20.5,9,0,6,1989
"906",906,24.5,9.5,0,6,1989
"907",907,24.5,9,0,6,1989
"908",908,25.5,10.3,0,6,1989
"909",909,22.5,12.8,6.3,6,1989
"910",910,17.8,8,1.4,6,1989
"911",911,16.8,11.5,3.4,6,1989
"912",912,19.3,6.5,0.6,6,1989
"913",913,20.3,14.3,3.4,7,1989
"914",914,18,9,0,7,1989
"915",915,20,8,0,7,1989
"916",916,24,8.5,0,7,1989
"917",917,25.5,12.5,0,7,1989
"918",918,28.3,15,0,7,1989
"919",919,30.3,17.8,14,7,1989
"920",920,20.8,15.8,6.1,7,1989
"921",921,23.5,14.3,22.5,7,1989
"922",922,18.3,13.8,1.3,7,1989
"923",923,23,15.8,0,7,1989
"924",924,25.8,12.8,0,7,1989
"925",925,22.5,11,0,7,1989
"926",926,23.5,9.5,0,7,1989
"927",927,22.5,9,0,7,1989
"928",928,26.5,12.8,0,7,1989
"929",929,25.5,11,0,7,1989
"930",930,27.3,11.8,0,7,1989
"931",931,25,9.8,0,7,1989
"932",932,27.1,10.5,0,7,1989
"933",933,29.5,13.5,0,7,1989
"934",934,31,18,0,7,1989
"935",935,33.5,17,5.5,7,1989
"936",936,31.3,15.8,0,7,1989
"937",937,29.5,13,0,7,1989
"938",938,28.5,17,0,7,1989
"939",939,24.3,11,0,7,1989
"940",940,23.8,13.5,0,7,1989
"941",941,24.3,10.8,0,7,1989
"942",942,24.5,16,4.3,7,1989
"943",943,20,10,0.4,7,1989
"944",944,17.5,8.5,0.4,8,1989
"945",945,21.5,8.8,0,8,1989
"946",946,22.5,10.8,0,8,1989
"947",947,24.5,8.8,0,8,1989
"948",948,25,7,0,8,1989
"949",949,27,9.3,0,8,1989
"950",950,28.3,14.3,0,8,1989
"951",951,25.5,13.8,0,8,1989
"952",952,25.5,12.5,0,8,1989
"953",953,24.3,15.8,27.5,8,1989
"954",954,21,13.3,4.5,8,1989
"955",955,22.8,14.8,0.4,8,1989
"956",956,22.8,12.3,0,8,1989
"957",957,21.3,12.8,5,8,1989
"958",958,22.8,15.5,2.1,8,1989
"959",959,22.5,14.5,0,8,1989
"960",960,22.5,11,0,8,1989
"961",961,21,7.5,0,8,1989
"962",962,23,6.5,0,8,1989
"963",963,26,9,0,8,1989
"964",964,27.5,13,0,8,1989
"965",965,25,8.8,0,8,1989
"966",966,23,6.3,0,8,1989
"967",967,23.8,10.5,0,8,1989
"968",968,24.8,14.5,0,8,1989
"969",969,20.5,14,5.9,8,1989
"970",970,21.5,12,5.3,8,1989
"971",971,18.3,6.5,0,8,1989
"972",972,18.8,7.5,0,8,1989
"973",973,18.8,15.3,0,8,1989
"974",974,24.5,10.8,0.7,8,1989
"975",975,19.8,5.5,0,9,1989
"976",976,19.3,9.3,0,9,1989
"977",977,18.3,4,0,9,1989
"978",978,18.5,9.3,0,9,1989
"979",979,20.3,9.8,0,9,1989
"980",980,22.3,8,0,9,1989
"981",981,25,9,0,9,1989
"982",982,26.3,10.5,0,9,1989
"983",983,22,13.5,0.5,9,1989
"984",984,16,12.8,1.1,9,1989
"985",985,18.8,15.8,0,9,1989
"986",986,19.5,13.3,0,9,1989
"987",987,20.8,12.8,10.7,9,1989
"988",988,18.8,8.8,1.5,9,1989
"989",989,20.3,11.3,5.1,9,1989
"990",990,20.8,15.5,1.8,9,1989
"991",991,20.8,17.3,0.8,9,1989
"992",992,20.3,13.8,0,9,1989
"993",993,22.5,14,0.3,9,1989
"994",994,19.3,9.5,0,9,1989
"995",995,21.3,7.8,0,9,1989
"996",996,24.8,13.3,0.1,9,1989
"997",997,18.3,9.3,0,9,1989
"998",998,17.8,11.5,0,9,1989
"999",999,21,6.8,0,9,1989
"1000",1000,21.3,10.8,0,9,1989
"1001",1001,18.5,13.8,0.5,9,1989
"1002",1002,17.3,8.8,0.3,9,1989
"1003",1003,16,4.5,0,9,1989
"1004",1004,18,8.5,0,9,1989
"1005",1005,15.3,7.8,0,10,1989
"1006",1006,13.8,10,0,10,1989
"1007",1007,15.3,2.3,0,10,1989
"1008",1008,15,9.3,0,10,1989
"1009",1009,17.8,1,0,10,1989
"1010",1010,19.3,5.8,3.4,10,1989
"1011",1011,15.8,10.5,1,10,1989
"1012",1012,14,7.5,2.2,10,1989
"1013",1013,14.5,4.5,0,10,1989
"1014",1014,14.8,7.8,0.1,10,1989
"1015",1015,14.5,11,0.3,10,1989
"1016",1016,15.5,11.3,0.6,10,1989
"1017",1017,17.3,12.3,0,10,1989
"1018",1018,13.8,7.8,1.1,10,1989
"1019",1019,12.5,4,0,10,1989
"1020",1020,15,9.8,0,10,1989
"1021",1021,16.8,3,0,10,1989
"1022",1022,18.8,3.8,0,10,1989
"1023",1023,16.5,10.5,0,10,1989
"1024",1024,17.3,9.5,17.7,10,1989
"1025",1025,17,11.5,19.4,10,1989
"1026",1026,17.5,11,3.7,10,1989
"1027",1027,18.3,10.5,1.6,10,1989
"1028",1028,16,4.8,1,10,1989
"1029",1029,14.5,9.5,0,10,1989
"1030",1030,17,9.5,10,10,1989
"1031",1031,14.3,10.8,4.2,10,1989
"1032",1032,18.3,12.3,4.1,10,1989
"1033",1033,13.8,10,2.8,10,1989
"1034",1034,15.3,10,3.1,10,1989
"1035",1035,14.5,9.3,5.5,10,1989
"1036",1036,16.3,5.8,0,11,1989
"1037",1037,13.5,8.8,0.1,11,1989
"1038",1038,13.3,4.8,0,11,1989
"1039",1039,12,5.3,1.8,11,1989
"1040",1040,11.3,0.3,0.3,11,1989
"1041",1041,9.5,0.3,1.2,11,1989
"1042",1042,8.8,-0.3,0,11,1989
"1043",1043,11.5,7.3,6,11,1989
"1044",1044,14,3.3,0.7,11,1989
"1045",1045,11,7.3,5.2,11,1989
"1046",1046,14,10.8,1.9,11,1989
"1047",1047,15.3,5.5,0,11,1989
"1048",1048,15,3.8,0,11,1989
"1049",1049,8,5.8,0.2,11,1989
"1050",1050,8.5,6.3,0,11,1989
"1051",1051,10.5,2.8,0,11,1989
"1052",1052,10.3,3.8,0,11,1989
"1053",1053,8.8,4.8,0,11,1989
"1054",1054,12,4,0,11,1989
"1055",1055,11.8,6.5,0,11,1989
"1056",1056,11.5,6,0,11,1989
"1057",1057,9,6,0,11,1989
"1058",1058,9.3,-1,0,11,1989
"1059",1059,7,-4,0,11,1989
"1060",1060,6.5,-3,0,11,1989
"1061",1061,5.8,-7.3,0,11,1989
"1062",1062,4.8,-5.5,0,11,1989
"1063",1063,6,-5.8,0,11,1989
"1064",1064,6.3,-3.3,0,11,1989
"1065",1065,7.1,-4.5,0,11,1989
"1066",1066,7.3,-4.5,0,12,1989
"1067",1067,2.8,-3.8,0,12,1989
"1068",1068,5.3,0.8,0,12,1989
"1069",1069,4.5,0,0,12,1989
"1070",1070,7,2.5,0,12,1989
"1071",1071,8.5,0.3,0,12,1989
"1072",1072,7.3,3.3,0,12,1989
"1073",1073,7,4,0,12,1989
"1074",1074,5.8,-0.3,0.3,12,1989
"1075",1075,5.8,1.3,0,12,1989
"1076",1076,5.5,-1.3,0,12,1989
"1077",1077,8.3,-1.3,6.8,12,1989
"1078",1078,8.5,3.8,7.5,12,1989
"1079",1079,12,5.3,29,12,1989
"1080",1080,12.8,5.5,3.1,12,1989
"1081",1081,12.5,4.5,20.2,12,1989
"1082",1082,12.8,10,7.7,12,1989
"1083",1083,12,5,1.8,12,1989
"1084",1084,10.3,2.3,7.3,12,1989
"1085",1085,12,2.3,14.2,12,1989
"1086",1086,13.5,10.3,19.8,12,1989
"1087",1087,13.5,8,1.2,12,1989
"1088",1088,8,7.5,0.2,12,1989
"1089",1089,11.8,5.3,6.3,12,1989
"1090",1090,12.5,8.5,4.8,12,1989
"1091",1091,11.3,2.5,3.3,12,1989
"1092",1092,7.8,3.8,0,12,1989
"1093",1093,7.5,5.3,0,12,1989
"1094",1094,6.5,4.5,0,12,1989
"1095",1095,5,3.8,0,12,1989
"1096",1096,4.3,2.5,0,12,1989
"1097",1097,4,1.5,0,1,1990
"1098",1098,5.5,-3,1,1,1990
"1099",1099,9,3.5,0,1,1990
"1100",1100,5.1,2.5,0,1,1990
"1101",1101,8.8,1.8,0,1,1990
"1102",1102,9.5,6.8,1.1,1,1990
"1103",1103,11.3,2,12,1,1990
"1104",1104,9.5,2.8,0.8,1,1990
"1105",1105,10,0.5,0,1,1990
"1106",1106,10.5,8.8,0.3,1,1990
"1107",1107,10.3,9,0,1,1990
"1108",1108,11,5.3,0,1,1990
"1109",1109,7.8,0.3,4.4,1,1990
"1110",1110,6.5,-1,0.1,1,1990
"1111",1111,10.3,4.8,0.6,1,1990
"1112",1112,12,10.3,0,1,1990
"1113",1113,11.5,7,1.3,1,1990
"1114",1114,9.8,0.3,0,1,1990
"1115",1115,9,2,0,1,1990
"1116",1116,9.6,4,1.1,1,1990
"1117",1117,11.5,6,0.4,1,1990
"1118",1118,11.8,9.8,4.8,1,1990
"1119",1119,11.8,8.3,5.9,1,1990
"1120",1120,10.5,2.8,4.8,1,1990
"1121",1121,11.8,4.5,4.5,1,1990
"1122",1122,11.3,2.3,5.6,1,1990
"1123",1123,6.3,2,0,1,1990
"1124",1124,8.8,2,8.8,1,1990
"1125",1125,8.5,2.8,1.5,1,1990
"1126",1126,9,6.3,9.6,1,1990
"1127",1127,10.5,7,15,1,1990
"1128",1128,8.8,5.3,5,2,1990
"1129",1129,9,4.5,15,2,1990
"1130",1130,9.8,5.3,11.8,2,1990
"1131",1131,10,1.8,12.8,2,1990
"1132",1132,11.3,9,0,2,1990
"1133",1133,13.5,7,0,2,1990
"1134",1134,12,9,12.4,2,1990
"1135",1135,13.5,6.5,9.2,2,1990
"1136",1136,9.5,3.8,0,2,1990
"1137",1137,10.5,6,0,2,1990
"1138",1138,11.1,1.8,5.2,2,1990
"1139",1139,8.8,3.5,9.7,2,1990
"1140",1140,7.8,2.5,0.1,2,1990
"1141",1141,10.5,4.8,4.2,2,1990
"1142",1142,6.4,3.5,8.1,2,1990
"1143",1143,7.5,-1,0,2,1990
"1144",1144,10.8,1.8,0,2,1990
"1145",1145,12.8,4.5,1.9,2,1990
"1146",1146,11.8,5.3,0,2,1990
"1147",1147,12.8,10,0.3,2,1990
"1148",1148,13.5,6.2,3.8,2,1990
"1149",1149,11.3,6.3,0,2,1990
"1150",1150,15.8,4,0,2,1990
"1151",1151,17.5,8.5,0,2,1990
"1152",1152,13,5.5,1.1,2,1990
"1153",1153,11.5,7.5,8.7,2,1990
"1154",1154,10,3.8,1.2,2,1990
"1155",1155,8,4.5,0.5,2,1990
"1156",1156,11.8,2,3.7,3,1990
"1157",1157,7.5,-1,0.1,3,1990
"1158",1158,8,1,0.3,3,1990
"1159",1159,9.5,4,0,3,1990
"1160",1160,10.8,6,0,3,1990
"1161",1161,10.5,7.8,0,3,1990
"1162",1162,11.6,8.8,0,3,1990
"1163",1163,10.3,3.5,0,3,1990
"1164",1164,14,6.5,0,3,1990
"1165",1165,12.3,7.3,0,3,1990
"1166",1166,14.3,8,0,3,1990
"1167",1167,14.3,4.5,0,3,1990
"1168",1168,14.8,3.8,0,3,1990
"1169",1169,11.8,4,0.8,3,1990
"1170",1170,13.5,3,0,3,1990
"1171",1171,13.3,-0.8,0,3,1990
"1172",1172,16.8,7.3,0,3,1990
"1173",1173,21.3,6.5,0,3,1990
"1174",1174,20.8,11.8,0,3,1990
"1175",1175,12.8,4.3,3,3,1990
"1176",1176,14.8,8,0,3,1990
"1177",1177,14.3,8.5,0.2,3,1990
"1178",1178,12.3,4.3,0,3,1990
"1179",1179,11.8,9.3,0,3,1990
"1180",1180,12.3,3,0,3,1990
"1181",1181,10.5,-0.3,1,3,1990
"1182",1182,9.5,-2.3,0,3,1990
"1183",1183,9.5,3.3,0,3,1990
"1184",1184,1.5,-2,0,3,1990
"1185",1185,13.3,4.5,0,3,1990
"1186",1186,17.3,3,0,3,1990
"1187",1187,18.3,-2.3,0,4,1990
"1188",1188,19.3,10,0,4,1990
"1189",1189,17.3,1.3,4.3,4,1990
"1190",1190,8,-3.5,0.5,4,1990
"1191",1191,7.8,-5,0,4,1990
"1192",1192,10.3,-4.8,0,4,1990
"1193",1193,10.8,2,0,4,1990
"1194",1194,13,2.4,0,4,1990
"1195",1195,10.8,-2.3,0,4,1990
"1196",1196,11.5,2.3,0,4,1990
"1197",1197,14.2,5.2,0,4,1990
"1198",1198,14.8,9,0,4,1990
"1199",1199,14.3,4.3,4,4,1990
"1200",1200,9.3,0,4.3,4,1990
"1201",1201,10.5,3.5,2,4,1990
"1202",1202,12.3,3.5,0,4,1990
"1203",1203,11.5,1.5,1,4,1990
"1204",1204,11,1,2.9,4,1990
"1205",1205,11.5,5,2.2,4,1990
"1206",1206,11,1.5,1.3,4,1990
"1207",1207,13,7,1.4,4,1990
"1208",1208,16.3,8.3,1.7,4,1990
"1209",1209,16,6,0,4,1990
"1210",1210,17.5,3.3,0,4,1990
"1211",1211,18.3,2.5,0,4,1990
"1212",1212,18.8,6.8,0,4,1990
"1213",1213,12.8,4,1.4,4,1990
"1214",1214,13.8,-0.8,0,4,1990
"1215",1215,17.5,2.8,0,4,1990
"1216",1216,22.5,5,0,4,1990
"1217",1217,22.5,8.8,0,5,1990
"1218",1218,23.3,6.5,0,5,1990
"1219",1219,25.3,10.5,0,5,1990
"1220",1220,27.5,6.8,0,5,1990
"1221",1221,26.3,5.8,0,5,1990
"1222",1222,26.8,7.8,0,5,1990
"1223",1223,24,7,0,5,1990
"1224",1224,24,4,0,5,1990
"1225",1225,18.5,9.3,0,5,1990
"1226",1226,15,3,2.1,5,1990
"1227",1227,14.3,6,3.8,5,1990
"1228",1228,12.8,8.8,0,5,1990
"1229",1229,15,4.5,0,5,1990
"1230",1230,17.3,3,0,5,1990
"1231",1231,18.8,10.8,0.3,5,1990
"1232",1232,20,9.8,0,5,1990
"1233",1233,19.5,7.8,0,5,1990
"1234",1234,21,9.3,0,5,1990
"1235",1235,15,5.5,0,5,1990
"1236",1236,16.8,3,0,5,1990
"1237",1237,19.5,7.5,0,5,1990
"1238",1238,20.5,4,0,5,1990
"1239",1239,19.3,2.3,0,5,1990
"1240",1240,21.8,7.8,0,5,1990
"1241",1241,19.4,2,0,5,1990
"1242",1242,18.3,0.5,0,5,1990
"1243",1243,18.8,1.3,0,5,1990
"1244",1244,21.8,5.4,0,5,1990
"1245",1245,21.8,10,0,5,1990
"1246",1246,20.3,11,0,5,1990
"1247",1247,19.8,8.8,0,5,1990
"1248",1248,24.5,7.5,0,6,1990
"1249",1249,21.8,9.5,4.5,6,1990
"1250",1250,17.8,11.3,0,6,1990
"1251",1251,16.3,8.3,2.2,6,1990
"1252",1252,17.8,5.3,0,6,1990
"1253",1253,15.5,9.5,2.3,6,1990
"1254",1254,15.5,4,0.1,6,1990
"1255",1255,15.9,6,5.5,6,1990
"1256",1256,14,8,6.6,6,1990
"1257",1257,17.3,11.8,0.7,6,1990
"1258",1258,20.3,11.5,0,6,1990
"1259",1259,15,4.8,0,6,1990
"1260",1260,13.8,9.5,0,6,1990
"1261",1261,14,8.5,0,6,1990
"1262",1262,16.5,7.3,0,6,1990
"1263",1263,18.8,10.3,0,6,1990
"1264",1264,21,9.3,0,6,1990
"1265",1265,22,11.5,0,6,1990
"1266",1266,19.5,12.3,0.4,6,1990
"1267",1267,20.5,6.3,0,6,1990
"1268",1268,19,10.5,1.6,6,1990
"1269",1269,15.5,10.5,13.3,6,1990
"1270",1270,18.8,10.5,2.9,6,1990
"1271",1271,17.8,7.3,0.5,6,1990
"1272",1272,17.5,14.3,0,6,1990
"1273",1273,22,14.8,0,6,1990
"1274",1274,23.3,15.5,0,6,1990
"1275",1275,23,9.8,0,6,1990
"1276",1276,19.5,6,0,6,1990
"1277",1277,21.3,13,0,6,1990
"1278",1278,19.8,12.8,4.1,7,1990
"1279",1279,17,9,0,7,1990
"1280",1280,17.5,5.5,0,7,1990
"1281",1281,19,9,2.9,7,1990
"1282",1282,17,11.3,3.7,7,1990
"1283",1283,17.5,9.5,0,7,1990
"1284",1284,19,12.3,1,7,1990
"1285",1285,22.3,16.8,0,7,1990
"1286",1286,25,11.5,0,7,1990
"1287",1287,17.5,10.8,0,7,1990
"1288",1288,19.8,8.5,0,7,1990
"1289",1289,27.5,12.4,0,7,1990
"1290",1290,28.5,12,0,7,1990
"1291",1291,26.3,13,0,7,1990
"1292",1292,25.4,9.5,0,7,1990
"1293",1293,31,15,0,7,1990
"1294",1294,24.8,10.8,0,7,1990
"1295",1295,25.3,9.3,0,7,1990
"1296",1296,28,9.5,0,7,1990
"1297",1297,29.5,10.8,0,7,1990
"1298",1298,31.3,12.3,0,7,1990
"1299",1299,32,14.3,0,7,1990
"1300",1300,23.8,12.5,0,7,1990
"1301",1301,25,7.3,0,7,1990
"1302",1302,25,6.8,0,7,1990
"1303",1303,26.3,8.4,0,7,1990
"1304",1304,24,13.3,0,7,1990
"1305",1305,25.4,13.8,0.1,7,1990
"1306",1306,25.8,11.5,0,7,1990
"1307",1307,24.5,16,0,7,1990
"1308",1308,24,13.3,0,7,1990
"1309",1309,27,10.8,0,8,1990
"1310",1310,31.3,14.3,0,8,1990
"1311",1311,33.5,13.8,0,8,1990
"1312",1312,35.5,16.3,0,8,1990
"1313",1313,33,12.8,0,8,1990
"1314",1314,23.8,9.5,0,8,1990
"1315",1315,21.8,10,0,8,1990
"1316",1316,22,6.3,0,8,1990
"1317",1317,25.3,12.8,0,8,1990
"1318",1318,26,13.8,0,8,1990
"1319",1319,26,13.3,0,8,1990
"1320",1320,26.3,12.3,0,8,1990
"1321",1321,29,13,0,8,1990
"1322",1322,25,13.8,0,8,1990
"1323",1323,22.3,14.5,0.1,8,1990
"1324",1324,21.8,12.5,3.9,8,1990
"1325",1325,20,10.3,0,8,1990
"1326",1326,20,12.8,5.6,8,1990
"1327",1327,18,14,12.2,8,1990
"1328",1328,21.5,12.8,4.3,8,1990
"1329",1329,20.3,14,0,8,1990
"1330",1330,21.8,12,0,8,1990
"1331",1331,26,14.8,0,8,1990
"1332",1332,27.3,13.8,0,8,1990
"1333",1333,27.5,16.5,0,8,1990
"1334",1334,25.8,14.3,0,8,1990
"1335",1335,26.8,14.5,0.7,8,1990
"1336",1336,24.5,13.5,0,8,1990
"1337",1337,26.5,12.3,0,8,1990
"1338",1338,29,9.5,0.7,8,1990
"1339",1339,20.5,6.8,0,8,1990
"1340",1340,19.5,13.4,0,9,1990
"1341",1341,22.8,12.8,0,9,1990
"1342",1342,24.3,9.5,0,9,1990
"1343",1343,23.8,9.3,0,9,1990
"1344",1344,19.5,7,0,9,1990
"1345",1345,19.5,14,0.3,9,1990
"1346",1346,18.5,11.5,0,9,1990
"1347",1347,19.8,7.8,0,9,1990
"1348",1348,19,4.5,0,9,1990
"1349",1349,22,6.5,0,9,1990
"1350",1350,20.8,8.3,0,9,1990
"1351",1351,22,8.3,0,9,1990
"1352",1352,21.5,6.8,0,9,1990
"1353",1353,22.5,6.3,0,9,1990
"1354",1354,21.5,11.5,0,9,1990
"1355",1355,19.5,9.3,0,9,1990
"1356",1356,17.5,10.3,0,9,1990
"1357",1357,14.8,7,1.6,9,1990
"1358",1358,20.8,11.5,1.5,9,1990
"1359",1359,16,6.5,0,9,1990
"1360",1360,15.5,9,0,9,1990
"1361",1361,15,8.8,2,9,1990
"1362",1362,14,8,0,9,1990
"1363",1363,15.3,5.8,0.4,9,1990
"1364",1364,16.3,8.3,0,9,1990
"1365",1365,16.5,1.5,0,9,1990
